Format,2.0A,
Memory Length,5000,
Trigger Level,336mV,
Source,CH1,
Label,ENAA,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,-5.600E-02,
Horizontal Units,S,
Horizontal Scale,2.000E-05,
Horizontal Position,-2.500E-04,
Horizontal Mode,Main,
Sampling Period,4.000E-08,
Firmware,V1.13,
Time,06-Dec-23 23:57:55,
Mode,Detail,
Waveform Data,,
-2.785600e-04,0.074000,
-2.785200e-04,0.074000,
-2.784800e-04,0.074000,
-2.784400e-04,0.074000,
-2.784000e-04,0.074000,
-2.783600e-04,0.074000,
-2.783200e-04,0.074000,
-2.782800e-04,0.074000,
-2.782400e-04,0.074000,
-2.782000e-04,0.074000,
-2.781600e-04,0.074000,
-2.781200e-04,0.074000,
-2.780800e-04,0.074000,
-2.780400e-04,0.074000,
-2.780000e-04,0.074000,
-2.779600e-04,0.074000,
-2.779200e-04,0.074000,
-2.778800e-04,0.074000,
-2.778400e-04,0.074000,
-2.778000e-04,0.074000,
-2.777600e-04,0.074000,
-2.777200e-04,0.074000,
-2.776800e-04,0.074000,
-2.776400e-04,0.074000,
-2.776000e-04,0.074000,
-2.775600e-04,0.074000,
-2.775200e-04,0.074000,
-2.774800e-04,0.074000,
-2.774400e-04,0.074000,
-2.774000e-04,0.074000,
-2.773600e-04,0.074000,
-2.773200e-04,0.074000,
-2.772800e-04,0.074000,
-2.772400e-04,0.074000,
-2.772000e-04,0.074000,
-2.771600e-04,0.074000,
-2.771200e-04,0.074000,
-2.770800e-04,0.074000,
-2.770400e-04,0.074000,
-2.770000e-04,0.074000,
-2.769600e-04,0.074000,
-2.769200e-04,0.074000,
-2.768800e-04,0.074000,
-2.768400e-04,0.074000,
-2.768000e-04,0.074000,
-2.767600e-04,0.074000,
-2.767200e-04,0.074000,
-2.766800e-04,0.074000,
-2.766400e-04,0.074000,
-2.766000e-04,0.074000,
-2.765600e-04,0.074000,
-2.765200e-04,0.074000,
-2.764800e-04,0.074000,
-2.764400e-04,0.074000,
-2.764000e-04,0.074000,
-2.763600e-04,0.074000,
-2.763200e-04,0.074000,
-2.762800e-04,0.074000,
-2.762400e-04,0.074000,
-2.762000e-04,0.074000,
-2.761600e-04,0.074000,
-2.761200e-04,0.074000,
-2.760800e-04,0.074000,
-2.760400e-04,0.074000,
-2.760000e-04,0.074000,
-2.759600e-04,0.074000,
-2.759200e-04,0.074000,
-2.758800e-04,0.074000,
-2.758400e-04,0.074000,
-2.758000e-04,0.074000,
-2.757600e-04,0.074000,
-2.757200e-04,0.074000,
-2.756800e-04,0.074000,
-2.756400e-04,0.074000,
-2.756000e-04,0.074000,
-2.755600e-04,0.074000,
-2.755200e-04,0.074000,
-2.754800e-04,0.074000,
-2.754400e-04,0.074000,
-2.754000e-04,0.074000,
-2.753600e-04,0.074000,
-2.753200e-04,0.074000,
-2.752800e-04,0.074000,
-2.752400e-04,0.072000,
-2.752000e-04,0.072000,
-2.751600e-04,0.074000,
-2.751200e-04,0.074000,
-2.750800e-04,0.074000,
-2.750400e-04,0.072000,
-2.750000e-04,0.072000,
-2.749600e-04,0.072000,
-2.749200e-04,0.072000,
-2.748800e-04,0.072000,
-2.748400e-04,0.074000,
-2.748000e-04,0.072000,
-2.747600e-04,0.072000,
-2.747200e-04,0.072000,
-2.746800e-04,0.074000,
-2.746400e-04,0.072000,
-2.746000e-04,0.074000,
-2.745600e-04,0.072000,
-2.745200e-04,0.074000,
-2.744800e-04,0.074000,
-2.744400e-04,0.074000,
-2.744000e-04,0.074000,
-2.743600e-04,0.074000,
-2.743200e-04,0.074000,
-2.742800e-04,0.074000,
-2.742400e-04,0.074000,
-2.742000e-04,0.072000,
-2.741600e-04,0.074000,
-2.741200e-04,0.074000,
-2.740800e-04,0.074000,
-2.740400e-04,0.074000,
-2.740000e-04,0.072000,
-2.739600e-04,0.074000,
-2.739200e-04,0.074000,
-2.738800e-04,0.074000,
-2.738400e-04,0.072000,
-2.738000e-04,0.074000,
-2.737600e-04,0.074000,
-2.737200e-04,0.072000,
-2.736800e-04,0.074000,
-2.736400e-04,0.074000,
-2.736000e-04,0.074000,
-2.735600e-04,0.074000,
-2.735200e-04,0.074000,
-2.734800e-04,0.074000,
-2.734400e-04,0.074000,
-2.734000e-04,0.074000,
-2.733600e-04,0.074000,
-2.733200e-04,0.074000,
-2.732800e-04,0.074000,
-2.732400e-04,0.074000,
-2.732000e-04,0.074000,
-2.731600e-04,0.074000,
-2.731200e-04,0.074000,
-2.730800e-04,0.074000,
-2.730400e-04,0.074000,
-2.730000e-04,0.074000,
-2.729600e-04,0.074000,
-2.729200e-04,0.074000,
-2.728800e-04,0.074000,
-2.728400e-04,0.074000,
-2.728000e-04,0.074000,
-2.727600e-04,0.074000,
-2.727200e-04,0.074000,
-2.726800e-04,0.074000,
-2.726400e-04,0.074000,
-2.726000e-04,0.074000,
-2.725600e-04,0.074000,
-2.725200e-04,0.074000,
-2.724800e-04,0.074000,
-2.724400e-04,0.074000,
-2.724000e-04,0.074000,
-2.723600e-04,0.074000,
-2.723200e-04,0.074000,
-2.722800e-04,0.074000,
-2.722400e-04,0.074000,
-2.722000e-04,0.074000,
-2.721600e-04,0.074000,
-2.721200e-04,0.074000,
-2.720800e-04,0.074000,
-2.720400e-04,0.074000,
-2.720000e-04,0.074000,
-2.719600e-04,0.074000,
-2.719200e-04,0.074000,
-2.718800e-04,0.074000,
-2.718400e-04,0.074000,
-2.718000e-04,0.074000,
-2.717600e-04,0.074000,
-2.717200e-04,0.074000,
-2.716800e-04,0.074000,
-2.716400e-04,0.074000,
-2.716000e-04,0.074000,
-2.715600e-04,0.074000,
-2.715200e-04,0.074000,
-2.714800e-04,0.074000,
-2.714400e-04,0.074000,
-2.714000e-04,0.074000,
-2.713600e-04,0.074000,
-2.713200e-04,0.074000,
-2.712800e-04,0.074000,
-2.712400e-04,0.074000,
-2.712000e-04,0.074000,
-2.711600e-04,0.074000,
-2.711200e-04,0.074000,
-2.710800e-04,0.074000,
-2.710400e-04,0.074000,
-2.710000e-04,0.074000,
-2.709600e-04,0.074000,
-2.709200e-04,0.074000,
-2.708800e-04,0.074000,
-2.708400e-04,0.074000,
-2.708000e-04,0.074000,
-2.707600e-04,0.074000,
-2.707200e-04,0.074000,
-2.706800e-04,0.074000,
-2.706400e-04,0.074000,
-2.706000e-04,0.074000,
-2.705600e-04,0.074000,
-2.705200e-04,0.074000,
-2.704800e-04,0.074000,
-2.704400e-04,0.074000,
-2.704000e-04,0.074000,
-2.703600e-04,0.074000,
-2.703200e-04,0.074000,
-2.702800e-04,0.074000,
-2.702400e-04,0.074000,
-2.702000e-04,0.074000,
-2.701600e-04,0.074000,
-2.701200e-04,0.074000,
-2.700800e-04,0.074000,
-2.700400e-04,0.074000,
-2.700000e-04,0.074000,
-2.699600e-04,0.074000,
-2.699200e-04,0.074000,
-2.698800e-04,0.074000,
-2.698400e-04,0.074000,
-2.698000e-04,0.074000,
-2.697600e-04,0.074000,
-2.697200e-04,0.074000,
-2.696800e-04,0.074000,
-2.696400e-04,0.074000,
-2.696000e-04,0.074000,
-2.695600e-04,0.074000,
-2.695200e-04,0.074000,
-2.694800e-04,0.074000,
-2.694400e-04,0.074000,
-2.694000e-04,0.074000,
-2.693600e-04,0.074000,
-2.693200e-04,0.074000,
-2.692800e-04,0.072000,
-2.692400e-04,0.072000,
-2.692000e-04,0.072000,
-2.691600e-04,0.072000,
-2.691200e-04,0.072000,
-2.690800e-04,0.072000,
-2.690400e-04,0.072000,
-2.690000e-04,0.072000,
-2.689600e-04,0.072000,
-2.689200e-04,0.072000,
-2.688800e-04,0.072000,
-2.688400e-04,0.072000,
-2.688000e-04,0.072000,
-2.687600e-04,0.074000,
-2.687200e-04,0.072000,
-2.686800e-04,0.072000,
-2.686400e-04,0.072000,
-2.686000e-04,0.074000,
-2.685600e-04,0.074000,
-2.685200e-04,0.072000,
-2.684800e-04,0.074000,
-2.684400e-04,0.074000,
-2.684000e-04,0.076000,
-2.683600e-04,0.072000,
-2.683200e-04,0.074000,
-2.682800e-04,0.074000,
-2.682400e-04,0.074000,
-2.682000e-04,0.072000,
-2.681600e-04,0.074000,
-2.681200e-04,0.072000,
-2.680800e-04,0.074000,
-2.680400e-04,0.072000,
-2.680000e-04,0.072000,
-2.679600e-04,0.074000,
-2.679200e-04,0.074000,
-2.678800e-04,0.074000,
-2.678400e-04,0.074000,
-2.678000e-04,0.074000,
-2.677600e-04,0.074000,
-2.677200e-04,0.074000,
-2.676800e-04,0.074000,
-2.676400e-04,0.074000,
-2.676000e-04,0.074000,
-2.675600e-04,0.074000,
-2.675200e-04,0.074000,
-2.674800e-04,0.074000,
-2.674400e-04,0.074000,
-2.674000e-04,0.074000,
-2.673600e-04,0.074000,
-2.673200e-04,0.074000,
-2.672800e-04,0.074000,
-2.672400e-04,0.074000,
-2.672000e-04,0.074000,
-2.671600e-04,0.074000,
-2.671200e-04,0.074000,
-2.670800e-04,0.074000,
-2.670400e-04,0.074000,
-2.670000e-04,0.074000,
-2.669600e-04,0.074000,
-2.669200e-04,0.074000,
-2.668800e-04,0.074000,
-2.668400e-04,0.074000,
-2.668000e-04,0.074000,
-2.667600e-04,0.074000,
-2.667200e-04,0.074000,
-2.666800e-04,0.074000,
-2.666400e-04,0.074000,
-2.666000e-04,0.074000,
-2.665600e-04,0.074000,
-2.665200e-04,0.074000,
-2.664800e-04,0.074000,
-2.664400e-04,0.074000,
-2.664000e-04,0.074000,
-2.663600e-04,0.074000,
-2.663200e-04,0.074000,
-2.662800e-04,0.074000,
-2.662400e-04,0.074000,
-2.662000e-04,0.074000,
-2.661600e-04,0.074000,
-2.661200e-04,0.074000,
-2.660800e-04,0.074000,
-2.660400e-04,0.074000,
-2.660000e-04,0.074000,
-2.659600e-04,0.074000,
-2.659200e-04,0.074000,
-2.658800e-04,0.074000,
-2.658400e-04,0.074000,
-2.658000e-04,0.074000,
-2.657600e-04,0.074000,
-2.657200e-04,0.074000,
-2.656800e-04,0.074000,
-2.656400e-04,0.074000,
-2.656000e-04,0.074000,
-2.655600e-04,0.074000,
-2.655200e-04,0.074000,
-2.654800e-04,0.074000,
-2.654400e-04,0.074000,
-2.654000e-04,0.074000,
-2.653600e-04,0.074000,
-2.653200e-04,0.074000,
-2.652800e-04,0.074000,
-2.652400e-04,0.074000,
-2.652000e-04,0.074000,
-2.651600e-04,0.074000,
-2.651200e-04,0.074000,
-2.650800e-04,0.074000,
-2.650400e-04,0.074000,
-2.650000e-04,0.074000,
-2.649600e-04,0.074000,
-2.649200e-04,0.074000,
-2.648800e-04,0.074000,
-2.648400e-04,0.074000,
-2.648000e-04,0.074000,
-2.647600e-04,0.074000,
-2.647200e-04,0.074000,
-2.646800e-04,0.074000,
-2.646400e-04,0.074000,
-2.646000e-04,0.074000,
-2.645600e-04,0.074000,
-2.645200e-04,0.074000,
-2.644800e-04,0.074000,
-2.644400e-04,0.074000,
-2.644000e-04,0.074000,
-2.643600e-04,0.074000,
-2.643200e-04,0.074000,
-2.642800e-04,0.074000,
-2.642400e-04,0.074000,
-2.642000e-04,0.074000,
-2.641600e-04,0.074000,
-2.641200e-04,0.074000,
-2.640800e-04,0.074000,
-2.640400e-04,0.074000,
-2.640000e-04,0.074000,
-2.639600e-04,0.074000,
-2.639200e-04,0.074000,
-2.638800e-04,0.074000,
-2.638400e-04,0.074000,
-2.638000e-04,0.074000,
-2.637600e-04,0.074000,
-2.637200e-04,0.074000,
-2.636800e-04,0.074000,
-2.636400e-04,0.074000,
-2.636000e-04,0.074000,
-2.635600e-04,0.074000,
-2.635200e-04,0.074000,
-2.634800e-04,0.074000,
-2.634400e-04,0.074000,
-2.634000e-04,0.074000,
-2.633600e-04,0.074000,
-2.633200e-04,0.074000,
-2.632800e-04,0.074000,
-2.632400e-04,0.074000,
-2.632000e-04,0.074000,
-2.631600e-04,0.074000,
-2.631200e-04,0.074000,
-2.630800e-04,0.074000,
-2.630400e-04,0.074000,
-2.630000e-04,0.074000,
-2.629600e-04,0.074000,
-2.629200e-04,0.074000,
-2.628800e-04,0.074000,
-2.628400e-04,0.074000,
-2.628000e-04,0.074000,
-2.627600e-04,0.074000,
-2.627200e-04,0.074000,
-2.626800e-04,0.074000,
-2.626400e-04,0.074000,
-2.626000e-04,0.074000,
-2.625600e-04,0.074000,
-2.625200e-04,0.074000,
-2.624800e-04,0.074000,
-2.624400e-04,0.074000,
-2.624000e-04,0.074000,
-2.623600e-04,0.074000,
-2.623200e-04,0.074000,
-2.622800e-04,0.074000,
-2.622400e-04,0.074000,
-2.622000e-04,0.074000,
-2.621600e-04,0.074000,
-2.621200e-04,0.074000,
-2.620800e-04,0.074000,
-2.620400e-04,0.074000,
-2.620000e-04,0.074000,
-2.619600e-04,0.074000,
-2.619200e-04,0.074000,
-2.618800e-04,0.074000,
-2.618400e-04,0.074000,
-2.618000e-04,0.074000,
-2.617600e-04,0.074000,
-2.617200e-04,0.074000,
-2.616800e-04,0.074000,
-2.616400e-04,0.074000,
-2.616000e-04,0.074000,
-2.615600e-04,0.074000,
-2.615200e-04,0.074000,
-2.614800e-04,0.074000,
-2.614400e-04,0.074000,
-2.614000e-04,0.074000,
-2.613600e-04,0.074000,
-2.613200e-04,0.074000,
-2.612800e-04,0.074000,
-2.612400e-04,0.074000,
-2.612000e-04,0.074000,
-2.611600e-04,0.074000,
-2.611200e-04,0.074000,
-2.610800e-04,0.076000,
-2.610400e-04,0.076000,
-2.610000e-04,0.074000,
-2.609600e-04,0.076000,
-2.609200e-04,0.074000,
-2.608800e-04,0.076000,
-2.608400e-04,0.076000,
-2.608000e-04,0.076000,
-2.607600e-04,0.076000,
-2.607200e-04,0.076000,
-2.606800e-04,0.076000,
-2.606400e-04,0.076000,
-2.606000e-04,0.076000,
-2.605600e-04,0.076000,
-2.605200e-04,0.076000,
-2.604800e-04,0.076000,
-2.604400e-04,0.076000,
-2.604000e-04,0.076000,
-2.603600e-04,0.076000,
-2.603200e-04,0.076000,
-2.602800e-04,0.076000,
-2.602400e-04,0.076000,
-2.602000e-04,0.076000,
-2.601600e-04,0.076000,
-2.601200e-04,0.076000,
-2.600800e-04,0.076000,
-2.600400e-04,0.076000,
-2.600000e-04,0.076000,
-2.599600e-04,0.076000,
-2.599200e-04,0.076000,
-2.598800e-04,0.076000,
-2.598400e-04,0.076000,
-2.598000e-04,0.076000,
-2.597600e-04,0.076000,
-2.597200e-04,0.076000,
-2.596800e-04,0.076000,
-2.596400e-04,0.076000,
-2.596000e-04,0.076000,
-2.595600e-04,0.076000,
-2.595200e-04,0.076000,
-2.594800e-04,0.076000,
-2.594400e-04,0.076000,
-2.594000e-04,0.076000,
-2.593600e-04,0.076000,
-2.593200e-04,0.076000,
-2.592800e-04,0.076000,
-2.592400e-04,0.076000,
-2.592000e-04,0.076000,
-2.591600e-04,0.076000,
-2.591200e-04,0.076000,
-2.590800e-04,0.076000,
-2.590400e-04,0.076000,
-2.590000e-04,0.076000,
-2.589600e-04,0.076000,
-2.589200e-04,0.076000,
-2.588800e-04,0.076000,
-2.588400e-04,0.076000,
-2.588000e-04,0.078000,
-2.587600e-04,0.078000,
-2.587200e-04,0.078000,
-2.586800e-04,0.078000,
-2.586400e-04,0.078000,
-2.586000e-04,0.078000,
-2.585600e-04,0.078000,
-2.585200e-04,0.078000,
-2.584800e-04,0.078000,
-2.584400e-04,0.078000,
-2.584000e-04,0.078000,
-2.583600e-04,0.078000,
-2.583200e-04,0.078000,
-2.582800e-04,0.078000,
-2.582400e-04,0.078000,
-2.582000e-04,0.078000,
-2.581600e-04,0.078000,
-2.581200e-04,0.080000,
-2.580800e-04,0.080000,
-2.580400e-04,0.080000,
-2.580000e-04,0.080000,
-2.579600e-04,0.080000,
-2.579200e-04,0.080000,
-2.578800e-04,0.080000,
-2.578400e-04,0.080000,
-2.578000e-04,0.080000,
-2.577600e-04,0.080000,
-2.577200e-04,0.080000,
-2.576800e-04,0.080000,
-2.576400e-04,0.082000,
-2.576000e-04,0.082000,
-2.575600e-04,0.082000,
-2.575200e-04,0.082000,
-2.574800e-04,0.082000,
-2.574400e-04,0.082000,
-2.574000e-04,0.082000,
-2.573600e-04,0.082000,
-2.573200e-04,0.082000,
-2.572800e-04,0.082000,
-2.572400e-04,0.082000,
-2.572000e-04,0.084000,
-2.571600e-04,0.084000,
-2.571200e-04,0.084000,
-2.570800e-04,0.084000,
-2.570400e-04,0.084000,
-2.570000e-04,0.084000,
-2.569600e-04,0.084000,
-2.569200e-04,0.084000,
-2.568800e-04,0.084000,
-2.568400e-04,0.084000,
-2.568000e-04,0.084000,
-2.567600e-04,0.086000,
-2.567200e-04,0.086000,
-2.566800e-04,0.086000,
-2.566400e-04,0.086000,
-2.566000e-04,0.086000,
-2.565600e-04,0.086000,
-2.565200e-04,0.086000,
-2.564800e-04,0.086000,
-2.564400e-04,0.086000,
-2.564000e-04,0.086000,
-2.563600e-04,0.088000,
-2.563200e-04,0.088000,
-2.562800e-04,0.088000,
-2.562400e-04,0.088000,
-2.562000e-04,0.088000,
-2.561600e-04,0.088000,
-2.561200e-04,0.088000,
-2.560800e-04,0.088000,
-2.560400e-04,0.088000,
-2.560000e-04,0.088000,
-2.559600e-04,0.090000,
-2.559200e-04,0.090000,
-2.558800e-04,0.090000,
-2.558400e-04,0.090000,
-2.558000e-04,0.090000,
-2.557600e-04,0.090000,
-2.557200e-04,0.090000,
-2.556800e-04,0.090000,
-2.556400e-04,0.090000,
-2.556000e-04,0.092000,
-2.555600e-04,0.092000,
-2.555200e-04,0.092000,
-2.554800e-04,0.092000,
-2.554400e-04,0.092000,
-2.554000e-04,0.092000,
-2.553600e-04,0.092000,
-2.553200e-04,0.092000,
-2.552800e-04,0.092000,
-2.552400e-04,0.094000,
-2.552000e-04,0.094000,
-2.551600e-04,0.094000,
-2.551200e-04,0.094000,
-2.550800e-04,0.094000,
-2.550400e-04,0.094000,
-2.550000e-04,0.094000,
-2.549600e-04,0.094000,
-2.549200e-04,0.094000,
-2.548800e-04,0.094000,
-2.548400e-04,0.096000,
-2.548000e-04,0.096000,
-2.547600e-04,0.096000,
-2.547200e-04,0.096000,
-2.546800e-04,0.096000,
-2.546400e-04,0.096000,
-2.546000e-04,0.096000,
-2.545600e-04,0.096000,
-2.545200e-04,0.096000,
-2.544800e-04,0.096000,
-2.544400e-04,0.098000,
-2.544000e-04,0.098000,
-2.543600e-04,0.098000,
-2.543200e-04,0.098000,
-2.542800e-04,0.098000,
-2.542400e-04,0.098000,
-2.542000e-04,0.098000,
-2.541600e-04,0.098000,
-2.541200e-04,0.098000,
-2.540800e-04,0.098000,
-2.540400e-04,0.098000,
-2.540000e-04,0.100000,
-2.539600e-04,0.100000,
-2.539200e-04,0.100000,
-2.538800e-04,0.100000,
-2.538400e-04,0.100000,
-2.538000e-04,0.100000,
-2.537600e-04,0.100000,
-2.537200e-04,0.100000,
-2.536800e-04,0.100000,
-2.536400e-04,0.100000,
-2.536000e-04,0.100000,
-2.535600e-04,0.100000,
-2.535200e-04,0.100000,
-2.534800e-04,0.100000,
-2.534400e-04,0.100000,
-2.534000e-04,0.100000,
-2.533600e-04,0.100000,
-2.533200e-04,0.100000,
-2.532800e-04,0.100000,
-2.532400e-04,0.100000,
-2.532000e-04,0.102000,
-2.531600e-04,0.102000,
-2.531200e-04,0.100000,
-2.530800e-04,0.102000,
-2.530400e-04,0.102000,
-2.530000e-04,0.102000,
-2.529600e-04,0.102000,
-2.529200e-04,0.100000,
-2.528800e-04,0.100000,
-2.528400e-04,0.100000,
-2.528000e-04,0.100000,
-2.527600e-04,0.100000,
-2.527200e-04,0.100000,
-2.526800e-04,0.100000,
-2.526400e-04,0.100000,
-2.526000e-04,0.100000,
-2.525600e-04,0.100000,
-2.525200e-04,0.100000,
-2.524800e-04,0.100000,
-2.524400e-04,0.100000,
-2.524000e-04,0.100000,
-2.523600e-04,0.100000,
-2.523200e-04,0.100000,
-2.522800e-04,0.098000,
-2.522400e-04,0.098000,
-2.522000e-04,0.098000,
-2.521600e-04,0.098000,
-2.521200e-04,0.098000,
-2.520800e-04,0.098000,
-2.520400e-04,0.098000,
-2.520000e-04,0.098000,
-2.519600e-04,0.098000,
-2.519200e-04,0.096000,
-2.518800e-04,0.096000,
-2.518400e-04,0.096000,
-2.518000e-04,0.096000,
-2.517600e-04,0.096000,
-2.517200e-04,0.096000,
-2.516800e-04,0.096000,
-2.516400e-04,0.094000,
-2.516000e-04,0.094000,
-2.515600e-04,0.094000,
-2.515200e-04,0.094000,
-2.514800e-04,0.094000,
-2.514400e-04,0.094000,
-2.514000e-04,0.094000,
-2.513600e-04,0.092000,
-2.513200e-04,0.092000,
-2.512800e-04,0.092000,
-2.512400e-04,0.092000,
-2.512000e-04,0.092000,
-2.511600e-04,0.092000,
-2.511200e-04,0.092000,
-2.510800e-04,0.092000,
-2.510400e-04,0.090000,
-2.510000e-04,0.090000,
-2.509600e-04,0.090000,
-2.509200e-04,0.090000,
-2.508800e-04,0.090000,
-2.508400e-04,0.090000,
-2.508000e-04,0.090000,
-2.507600e-04,0.090000,
-2.507200e-04,0.088000,
-2.506800e-04,0.088000,
-2.506400e-04,0.088000,
-2.506000e-04,0.088000,
-2.505600e-04,0.088000,
-2.505200e-04,0.088000,
-2.504800e-04,0.088000,
-2.504400e-04,0.088000,
-2.504000e-04,0.086000,
-2.503600e-04,0.086000,
-2.503200e-04,0.086000,
-2.502800e-04,0.086000,
-2.502400e-04,0.086000,
-2.502000e-04,0.086000,
-2.501600e-04,0.086000,
-2.501200e-04,0.086000,
-2.500800e-04,0.086000,
-2.500400e-04,0.084000,
-2.500000e-04,0.084000,
-2.499600e-04,0.084000,
-2.499200e-04,0.084000,
-2.498800e-04,0.084000,
-2.498400e-04,0.084000,
-2.498000e-04,0.084000,
-2.497600e-04,0.084000,
-2.497200e-04,0.084000,
-2.496800e-04,0.084000,
-2.496400e-04,0.084000,
-2.496000e-04,0.084000,
-2.495600e-04,0.084000,
-2.495200e-04,0.082000,
-2.494800e-04,0.082000,
-2.494400e-04,0.082000,
-2.494000e-04,0.082000,
-2.493600e-04,0.082000,
-2.493200e-04,0.082000,
-2.492800e-04,0.082000,
-2.492400e-04,0.082000,
-2.492000e-04,0.082000,
-2.491600e-04,0.082000,
-2.491200e-04,0.082000,
-2.490800e-04,0.082000,
-2.490400e-04,0.082000,
-2.490000e-04,0.082000,
-2.489600e-04,0.082000,
-2.489200e-04,0.080000,
-2.488800e-04,0.080000,
-2.488400e-04,0.080000,
-2.488000e-04,0.080000,
-2.487600e-04,0.080000,
-2.487200e-04,0.080000,
-2.486800e-04,0.080000,
-2.486400e-04,0.080000,
-2.486000e-04,0.080000,
-2.485600e-04,0.080000,
-2.485200e-04,0.080000,
-2.484800e-04,0.080000,
-2.484400e-04,0.080000,
-2.484000e-04,0.080000,
-2.483600e-04,0.080000,
-2.483200e-04,0.080000,
-2.482800e-04,0.080000,
-2.482400e-04,0.080000,
-2.482000e-04,0.078000,
-2.481600e-04,0.078000,
-2.481200e-04,0.078000,
-2.480800e-04,0.078000,
-2.480400e-04,0.078000,
-2.480000e-04,0.078000,
-2.479600e-04,0.078000,
-2.479200e-04,0.078000,
-2.478800e-04,0.078000,
-2.478400e-04,0.078000,
-2.478000e-04,0.078000,
-2.477600e-04,0.078000,
-2.477200e-04,0.078000,
-2.476800e-04,0.078000,
-2.476400e-04,0.078000,
-2.476000e-04,0.078000,
-2.475600e-04,0.078000,
-2.475200e-04,0.078000,
-2.474800e-04,0.078000,
-2.474400e-04,0.078000,
-2.474000e-04,0.078000,
-2.473600e-04,0.078000,
-2.473200e-04,0.078000,
-2.472800e-04,0.078000,
-2.472400e-04,0.078000,
-2.472000e-04,0.078000,
-2.471600e-04,0.078000,
-2.471200e-04,0.076000,
-2.470800e-04,0.076000,
-2.470400e-04,0.076000,
-2.470000e-04,0.076000,
-2.469600e-04,0.076000,
-2.469200e-04,0.076000,
-2.468800e-04,0.076000,
-2.468400e-04,0.076000,
-2.468000e-04,0.076000,
-2.467600e-04,0.076000,
-2.467200e-04,0.076000,
-2.466800e-04,0.076000,
-2.466400e-04,0.076000,
-2.466000e-04,0.076000,
-2.465600e-04,0.076000,
-2.465200e-04,0.076000,
-2.464800e-04,0.076000,
-2.464400e-04,0.076000,
-2.464000e-04,0.076000,
-2.463600e-04,0.076000,
-2.463200e-04,0.076000,
-2.462800e-04,0.076000,
-2.462400e-04,0.076000,
-2.462000e-04,0.076000,
-2.461600e-04,0.076000,
-2.461200e-04,0.076000,
-2.460800e-04,0.076000,
-2.460400e-04,0.076000,
-2.460000e-04,0.076000,
-2.459600e-04,0.076000,
-2.459200e-04,0.076000,
-2.458800e-04,0.076000,
-2.458400e-04,0.076000,
-2.458000e-04,0.076000,
-2.457600e-04,0.076000,
-2.457200e-04,0.076000,
-2.456800e-04,0.076000,
-2.456400e-04,0.076000,
-2.456000e-04,0.076000,
-2.455600e-04,0.076000,
-2.455200e-04,0.076000,
-2.454800e-04,0.076000,
-2.454400e-04,0.076000,
-2.454000e-04,0.076000,
-2.453600e-04,0.076000,
-2.453200e-04,0.076000,
-2.452800e-04,0.074000,
-2.452400e-04,0.076000,
-2.452000e-04,0.074000,
-2.451600e-04,0.074000,
-2.451200e-04,0.074000,
-2.450800e-04,0.074000,
-2.450400e-04,0.074000,
-2.450000e-04,0.074000,
-2.449600e-04,0.074000,
-2.449200e-04,0.074000,
-2.448800e-04,0.074000,
-2.448400e-04,0.074000,
-2.448000e-04,0.074000,
-2.447600e-04,0.074000,
-2.447200e-04,0.074000,
-2.446800e-04,0.074000,
-2.446400e-04,0.074000,
-2.446000e-04,0.074000,
-2.445600e-04,0.074000,
-2.445200e-04,0.074000,
-2.444800e-04,0.074000,
-2.444400e-04,0.074000,
-2.444000e-04,0.074000,
-2.443600e-04,0.074000,
-2.443200e-04,0.074000,
-2.442800e-04,0.074000,
-2.442400e-04,0.074000,
-2.442000e-04,0.074000,
-2.441600e-04,0.074000,
-2.441200e-04,0.074000,
-2.440800e-04,0.074000,
-2.440400e-04,0.074000,
-2.440000e-04,0.074000,
-2.439600e-04,0.074000,
-2.439200e-04,0.074000,
-2.438800e-04,0.074000,
-2.438400e-04,0.074000,
-2.438000e-04,0.074000,
-2.437600e-04,0.074000,
-2.437200e-04,0.074000,
-2.436800e-04,0.074000,
-2.436400e-04,0.074000,
-2.436000e-04,0.074000,
-2.435600e-04,0.074000,
-2.435200e-04,0.074000,
-2.434800e-04,0.074000,
-2.434400e-04,0.074000,
-2.434000e-04,0.074000,
-2.433600e-04,0.074000,
-2.433200e-04,0.074000,
-2.432800e-04,0.074000,
-2.432400e-04,0.074000,
-2.432000e-04,0.074000,
-2.431600e-04,0.074000,
-2.431200e-04,0.074000,
-2.430800e-04,0.074000,
-2.430400e-04,0.074000,
-2.430000e-04,0.074000,
-2.429600e-04,0.074000,
-2.429200e-04,0.074000,
-2.428800e-04,0.074000,
-2.428400e-04,0.074000,
-2.428000e-04,0.074000,
-2.427600e-04,0.074000,
-2.427200e-04,0.074000,
-2.426800e-04,0.074000,
-2.426400e-04,0.074000,
-2.426000e-04,0.074000,
-2.425600e-04,0.074000,
-2.425200e-04,0.074000,
-2.424800e-04,0.074000,
-2.424400e-04,0.074000,
-2.424000e-04,0.074000,
-2.423600e-04,0.074000,
-2.423200e-04,0.074000,
-2.422800e-04,0.074000,
-2.422400e-04,0.074000,
-2.422000e-04,0.074000,
-2.421600e-04,0.074000,
-2.421200e-04,0.074000,
-2.420800e-04,0.074000,
-2.420400e-04,0.074000,
-2.420000e-04,0.074000,
-2.419600e-04,0.074000,
-2.419200e-04,0.074000,
-2.418800e-04,0.074000,
