Format,2.0A,
-2.816600e-04,0.026000,
-2.816400e-04,0.026000,
-2.816200e-04,0.026000,
-2.816000e-04,0.026000,
-2.815800e-04,0.026000,
-2.815600e-04,0.026000,
-2.815400e-04,0.026000,
-2.815200e-04,0.026000,
-2.815000e-04,0.026000,
-2.814800e-04,0.026000,
-2.814600e-04,0.026000,
-2.814400e-04,0.026000,
-2.814200e-04,0.026000,
-2.814000e-04,0.026000,
-2.813800e-04,0.026000,
-2.813600e-04,0.026000,
-2.813400e-04,0.026000,
-2.813200e-04,0.026000,
-2.813000e-04,0.026000,
-2.812800e-04,0.026000,
-2.812600e-04,0.026000,
-2.812400e-04,0.026000,
-2.812200e-04,0.026000,
-2.812000e-04,0.026000,
-2.811800e-04,0.026000,
-2.811600e-04,0.026000,
-2.811400e-04,0.026000,
-2.811200e-04,0.026000,
-2.811000e-04,0.026000,
-2.810800e-04,0.026000,
-2.810600e-04,0.026000,
-2.810400e-04,0.026000,
-2.810200e-04,0.026000,
-2.810000e-04,0.026000,
-2.809800e-04,0.026000,
-2.809600e-04,0.026000,
-2.809400e-04,0.026000,
-2.809200e-04,0.026000,
-2.809000e-04,0.026000,
-2.808800e-04,0.026000,
-2.808600e-04,0.026000,
-2.808400e-04,0.026000,
-2.808200e-04,0.026000,
-2.808000e-04,0.026000,
-2.807800e-04,0.026000,
-2.807600e-04,0.026000,
-2.807400e-04,0.026000,
-2.807200e-04,0.026000,
-2.807000e-04,0.026000,
-2.806800e-04,0.026000,
-2.806600e-04,0.026000,
-2.806400e-04,0.026000,
-2.806200e-04,0.026000,
-2.806000e-04,0.026000,
-2.805800e-04,0.026000,
-2.805600e-04,0.026000,
-2.805400e-04,0.026000,
-2.805200e-04,0.026000,
-2.805000e-04,0.026000,
-2.804800e-04,0.026000,
-2.804600e-04,0.026000,
-2.804400e-04,0.026000,
-2.804200e-04,0.026000,
-2.804000e-04,0.026000,
-2.803800e-04,0.026000,
-2.803600e-04,0.026000,
-2.803400e-04,0.026000,
-2.803200e-04,0.026000,
-2.803000e-04,0.026000,
-2.802800e-04,0.026000,
-2.802600e-04,0.026000,
-2.802400e-04,0.026000,
-2.802200e-04,0.026000,
-2.802000e-04,0.026000,
-2.801800e-04,0.026000,
-2.801600e-04,0.026000,
-2.801400e-04,0.026000,
-2.801200e-04,0.026000,
-2.801000e-04,0.026000,
-2.800800e-04,0.026000,
-2.800600e-04,0.026000,
-2.800400e-04,0.026000,
-2.800200e-04,0.026000,
-2.800000e-04,0.026000,
-2.799800e-04,0.026000,
-2.799600e-04,0.026000,
-2.799400e-04,0.026000,
-2.799200e-04,0.026000,
-2.799000e-04,0.026000,
-2.798800e-04,0.026000,
-2.798600e-04,0.026000,
-2.798400e-04,0.026000,
-2.798200e-04,0.026000,
-2.798000e-04,0.026000,
-2.797800e-04,0.026000,
-2.797600e-04,0.026000,
-2.797400e-04,0.026000,
-2.797200e-04,0.026000,
-2.797000e-04,0.026000,
-2.796800e-04,0.026000,
-2.796600e-04,0.026000,
-2.796400e-04,0.026000,
-2.796200e-04,0.026000,
-2.796000e-04,0.026000,
-2.795800e-04,0.026000,
-2.795600e-04,0.026000,
-2.795400e-04,0.026000,
-2.795200e-04,0.026000,
-2.795000e-04,0.026000,
-2.794800e-04,0.026000,
-2.794600e-04,0.026000,
-2.794400e-04,0.026000,
-2.794200e-04,0.026000,
-2.794000e-04,0.026000,
-2.793800e-04,0.026000,
-2.793600e-04,0.026000,
-2.793400e-04,0.026000,
-2.793200e-04,0.026000,
-2.793000e-04,0.026000,
-2.792800e-04,0.026000,
-2.792600e-04,0.026000,
-2.792400e-04,0.026000,
-2.792200e-04,0.026000,
-2.792000e-04,0.026000,
-2.791800e-04,0.026000,
-2.791600e-04,0.026000,
-2.791400e-04,0.026000,
-2.791200e-04,0.026000,
-2.791000e-04,0.026000,
-2.790800e-04,0.026000,
-2.790600e-04,0.026000,
-2.790400e-04,0.026000,
-2.790200e-04,0.026000,
-2.790000e-04,0.026000,
-2.789800e-04,0.026000,
-2.789600e-04,0.026000,
-2.789400e-04,0.026000,
-2.789200e-04,0.026000,
-2.789000e-04,0.026000,
-2.788800e-04,0.026000,
-2.788600e-04,0.026000,
-2.788400e-04,0.026000,
-2.788200e-04,0.026000,
-2.788000e-04,0.026000,
-2.787800e-04,0.026000,
-2.787600e-04,0.026000,
-2.787400e-04,0.026000,
-2.787200e-04,0.026000,
-2.787000e-04,0.026000,
-2.786800e-04,0.026000,
-2.786600e-04,0.026000,
-2.786400e-04,0.026000,
-2.786200e-04,0.026000,
-2.786000e-04,0.026000,
-2.785800e-04,0.026000,
-2.785600e-04,0.026000,
-2.785400e-04,0.026000,
-2.785200e-04,0.026000,
-2.785000e-04,0.026000,
-2.784800e-04,0.026000,
-2.784600e-04,0.026000,
-2.784400e-04,0.026000,
-2.784200e-04,0.026000,
-2.784000e-04,0.026000,
-2.783800e-04,0.026000,
-2.783600e-04,0.026000,
-2.783400e-04,0.026000,
-2.783200e-04,0.026000,
-2.783000e-04,0.026000,
-2.782800e-04,0.026000,
-2.782600e-04,0.026000,
-2.782400e-04,0.026000,
-2.782200e-04,0.026000,
-2.782000e-04,0.026000,
-2.781800e-04,0.026000,
-2.781600e-04,0.026000,
-2.781400e-04,0.026000,
-2.781200e-04,0.026000,
-2.781000e-04,0.026000,
-2.780800e-04,0.026000,
-2.780600e-04,0.026000,
-2.780400e-04,0.026000,
-2.780200e-04,0.026000,
-2.780000e-04,0.026000,
-2.779800e-04,0.026000,
-2.779600e-04,0.026000,
-2.779400e-04,0.026000,
-2.779200e-04,0.026000,
-2.779000e-04,0.026000,
-2.778800e-04,0.026000,
-2.778600e-04,0.026000,
-2.778400e-04,0.026000,
-2.778200e-04,0.026000,
-2.778000e-04,0.026000,
-2.777800e-04,0.026000,
-2.777600e-04,0.026000,
-2.777400e-04,0.026000,
-2.777200e-04,0.026000,
-2.777000e-04,0.026000,
-2.776800e-04,0.026000,
-2.776600e-04,0.026000,
-2.776400e-04,0.026000,
-2.776200e-04,0.026000,
-2.776000e-04,0.026000,
-2.775800e-04,0.026000,
-2.775600e-04,0.026000,
-2.775400e-04,0.026000,
-2.775200e-04,0.026000,
-2.775000e-04,0.026000,
-2.774800e-04,0.026000,
-2.774600e-04,0.026000,
-2.774400e-04,0.026000,
-2.774200e-04,0.026000,
-2.774000e-04,0.026000,
-2.773800e-04,0.026000,
-2.773600e-04,0.026000,
-2.773400e-04,0.026000,
-2.773200e-04,0.026000,
-2.773000e-04,0.026000,
-2.772800e-04,0.026000,
-2.772600e-04,0.026000,
-2.772400e-04,0.026000,
-2.772200e-04,0.026000,
-2.772000e-04,0.026000,
-2.771800e-04,0.026000,
-2.771600e-04,0.026000,
-2.771400e-04,0.026000,
-2.771200e-04,0.026000,
-2.771000e-04,0.026000,
-2.770800e-04,0.026000,
-2.770600e-04,0.026000,
-2.770400e-04,0.026000,
-2.770200e-04,0.026000,
-2.770000e-04,0.026000,
-2.769800e-04,0.026000,
-2.769600e-04,0.026000,
-2.769400e-04,0.026000,
-2.769200e-04,0.026000,
-2.769000e-04,0.026000,
-2.768800e-04,0.026000,
-2.768600e-04,0.026000,
-2.768400e-04,0.026000,
-2.768200e-04,0.026000,
-2.768000e-04,0.026000,
-2.767800e-04,0.026000,
-2.767600e-04,0.026000,
-2.767400e-04,0.026000,
-2.767200e-04,0.026000,
-2.767000e-04,0.026000,
-2.766800e-04,0.026000,
-2.766600e-04,0.026000,
-2.766400e-04,0.026000,
-2.766200e-04,0.026000,
-2.766000e-04,0.026000,
-2.765800e-04,0.026000,
-2.765600e-04,0.026000,
-2.765400e-04,0.026000,
-2.765200e-04,0.026000,
-2.765000e-04,0.026000,
-2.764800e-04,0.026000,
-2.764600e-04,0.026000,
-2.764400e-04,0.026000,
-2.764200e-04,0.026000,
-2.764000e-04,0.026000,
-2.763800e-04,0.026000,
-2.763600e-04,0.026000,
-2.763400e-04,0.026000,
-2.763200e-04,0.026000,
-2.763000e-04,0.026000,
-2.762800e-04,0.026000,
-2.762600e-04,0.026000,
-2.762400e-04,0.026000,
-2.762200e-04,0.026000,
-2.762000e-04,0.026000,
-2.761800e-04,0.026000,
-2.761600e-04,0.026000,
-2.761400e-04,0.026000,
-2.761200e-04,0.026000,
-2.761000e-04,0.026000,
-2.760800e-04,0.026000,
-2.760600e-04,0.026000,
-2.760400e-04,0.026000,
-2.760200e-04,0.026000,
-2.760000e-04,0.026000,
-2.759800e-04,0.026000,
-2.759600e-04,0.026000,
-2.759400e-04,0.026000,
-2.759200e-04,0.026000,
-2.759000e-04,0.026000,
-2.758800e-04,0.026000,
-2.758600e-04,0.026000,
-2.758400e-04,0.026000,
-2.758200e-04,0.026000,
-2.758000e-04,0.026000,
-2.757800e-04,0.026000,
-2.757600e-04,0.026000,
-2.757400e-04,0.026000,
-2.757200e-04,0.026000,
-2.757000e-04,0.026000,
-2.756800e-04,0.026000,
-2.756600e-04,0.026000,
-2.756400e-04,0.026000,
-2.756200e-04,0.026000,
-2.756000e-04,0.026000,
-2.755800e-04,0.026000,
-2.755600e-04,0.026000,
-2.755400e-04,0.026000,
-2.755200e-04,0.026000,
-2.755000e-04,0.026000,
-2.754800e-04,0.026000,
-2.754600e-04,0.026000,
-2.754400e-04,0.026000,
-2.754200e-04,0.026000,
-2.754000e-04,0.026000,
-2.753800e-04,0.026000,
-2.753600e-04,0.026000,
-2.753400e-04,0.026000,
-2.753200e-04,0.026000,
-2.753000e-04,0.026000,
-2.752800e-04,0.026000,
-2.752600e-04,0.026000,
-2.752400e-04,0.026000,
-2.752200e-04,0.026000,
-2.752000e-04,0.026000,
-2.751800e-04,0.026000,
-2.751600e-04,0.026000,
-2.751400e-04,0.026000,
-2.751200e-04,0.026000,
-2.751000e-04,0.026000,
-2.750800e-04,0.026000,
-2.750600e-04,0.026000,
-2.750400e-04,0.026000,
-2.750200e-04,0.026000,
-2.750000e-04,0.026000,
-2.749800e-04,0.026000,
-2.749600e-04,0.026000,
-2.749400e-04,0.026000,
-2.749200e-04,0.026000,
-2.749000e-04,0.026000,
-2.748800e-04,0.026000,
-2.748600e-04,0.026000,
-2.748400e-04,0.026000,
-2.748200e-04,0.026000,
-2.748000e-04,0.026000,
-2.747800e-04,0.026000,
-2.747600e-04,0.026000,
-2.747400e-04,0.026000,
-2.747200e-04,0.026000,
-2.747000e-04,0.026000,
-2.746800e-04,0.026000,
-2.746600e-04,0.026000,
-2.746400e-04,0.026000,
-2.746200e-04,0.026000,
-2.746000e-04,0.026000,
-2.745800e-04,0.026000,
-2.745600e-04,0.026000,
-2.745400e-04,0.026000,
-2.745200e-04,0.026000,
-2.745000e-04,0.026000,
-2.744800e-04,0.026000,
-2.744600e-04,0.026000,
-2.744400e-04,0.026000,
-2.744200e-04,0.026000,
-2.744000e-04,0.026000,
-2.743800e-04,0.026000,
-2.743600e-04,0.026000,
-2.743400e-04,0.026000,
-2.743200e-04,0.026000,
-2.743000e-04,0.026000,
-2.742800e-04,0.026000,
-2.742600e-04,0.026000,
-2.742400e-04,0.026000,
-2.742200e-04,0.026000,
-2.742000e-04,0.026000,
-2.741800e-04,0.026000,
-2.741600e-04,0.026000,
-2.741400e-04,0.026000,
-2.741200e-04,0.026000,
-2.741000e-04,0.026000,
-2.740800e-04,0.026000,
-2.740600e-04,0.026000,
-2.740400e-04,0.026000,
-2.740200e-04,0.026000,
-2.740000e-04,0.026000,
-2.739800e-04,0.026000,
-2.739600e-04,0.026000,
-2.739400e-04,0.026000,
-2.739200e-04,0.026000,
-2.739000e-04,0.026000,
-2.738800e-04,0.026000,
-2.738600e-04,0.026000,
-2.738400e-04,0.026000,
-2.738200e-04,0.026000,
-2.738000e-04,0.026000,
-2.737800e-04,0.026000,
-2.737600e-04,0.026000,
-2.737400e-04,0.026000,
-2.737200e-04,0.026000,
-2.737000e-04,0.026000,
-2.736800e-04,0.026000,
-2.736600e-04,0.026000,
-2.736400e-04,0.026000,
-2.736200e-04,0.026000,
-2.736000e-04,0.026000,
-2.735800e-04,0.026000,
-2.735600e-04,0.026000,
-2.735400e-04,0.026000,
-2.735200e-04,0.026000,
-2.735000e-04,0.026000,
-2.734800e-04,0.026000,
-2.734600e-04,0.026000,
-2.734400e-04,0.026000,
-2.734200e-04,0.026000,
-2.734000e-04,0.026000,
-2.733800e-04,0.026000,
-2.733600e-04,0.026000,
-2.733400e-04,0.026000,
-2.733200e-04,0.026000,
-2.733000e-04,0.026000,
-2.732800e-04,0.026000,
-2.732600e-04,0.026000,
-2.732400e-04,0.026000,
-2.732200e-04,0.026000,
-2.732000e-04,0.026000,
-2.731800e-04,0.026000,
-2.731600e-04,0.026000,
-2.731400e-04,0.026000,
-2.731200e-04,0.026000,
-2.731000e-04,0.026000,
-2.730800e-04,0.026000,
-2.730600e-04,0.026000,
-2.730400e-04,0.026000,
-2.730200e-04,0.026000,
-2.730000e-04,0.026000,
-2.729800e-04,0.026000,
-2.729600e-04,0.026000,
-2.729400e-04,0.026000,
-2.729200e-04,0.026000,
-2.729000e-04,0.026000,
-2.728800e-04,0.026000,
-2.728600e-04,0.026000,
-2.728400e-04,0.026000,
-2.728200e-04,0.026000,
-2.728000e-04,0.026000,
-2.727800e-04,0.026000,
-2.727600e-04,0.026000,
-2.727400e-04,0.026000,
-2.727200e-04,0.026000,
-2.727000e-04,0.026000,
-2.726800e-04,0.026000,
-2.726600e-04,0.026000,
-2.726400e-04,0.026000,
-2.726200e-04,0.026000,
-2.726000e-04,0.026000,
-2.725800e-04,0.026000,
-2.725600e-04,0.026000,
-2.725400e-04,0.026000,
-2.725200e-04,0.026000,
-2.725000e-04,0.026000,
-2.724800e-04,0.026000,
-2.724600e-04,0.026000,
-2.724400e-04,0.026000,
-2.724200e-04,0.026000,
-2.724000e-04,0.026000,
-2.723800e-04,0.026000,
-2.723600e-04,0.026000,
-2.723400e-04,0.026000,
-2.723200e-04,0.026000,
-2.723000e-04,0.026000,
-2.722800e-04,0.026000,
-2.722600e-04,0.026000,
-2.722400e-04,0.026000,
-2.722200e-04,0.026000,
-2.722000e-04,0.026000,
-2.721800e-04,0.026000,
-2.721600e-04,0.026000,
-2.721400e-04,0.026000,
-2.721200e-04,0.026000,
-2.721000e-04,0.026000,
-2.720800e-04,0.026000,
-2.720600e-04,0.026000,
-2.720400e-04,0.026000,
-2.720200e-04,0.026000,
-2.720000e-04,0.026000,
-2.719800e-04,0.026000,
-2.719600e-04,0.026000,
-2.719400e-04,0.026000,
-2.719200e-04,0.026000,
-2.719000e-04,0.026000,
-2.718800e-04,0.026000,
-2.718600e-04,0.026000,
-2.718400e-04,0.026000,
-2.718200e-04,0.026000,
-2.718000e-04,0.026000,
-2.717800e-04,0.026000,
-2.717600e-04,0.026000,
-2.717400e-04,0.026000,
-2.717200e-04,0.026000,
-2.717000e-04,0.026000,
-2.716800e-04,0.026000,
-2.716600e-04,0.026000,
-2.716400e-04,0.026000,
-2.716200e-04,0.026000,
-2.716000e-04,0.026000,
-2.715800e-04,0.026000,
-2.715600e-04,0.026000,
-2.715400e-04,0.026000,
-2.715200e-04,0.026000,
-2.715000e-04,0.026000,
-2.714800e-04,0.026000,
-2.714600e-04,0.026000,
-2.714400e-04,0.026000,
-2.714200e-04,0.026000,
-2.714000e-04,0.026000,
-2.713800e-04,0.026000,
-2.713600e-04,0.026000,
-2.713400e-04,0.026000,
-2.713200e-04,0.026000,
-2.713000e-04,0.026000,
-2.712800e-04,0.026000,
-2.712600e-04,0.026000,
-2.712400e-04,0.026000,
-2.712200e-04,0.026000,
-2.712000e-04,0.026000,
-2.711800e-04,0.026000,
-2.711600e-04,0.026000,
-2.711400e-04,0.026000,
-2.711200e-04,0.026000,
-2.711000e-04,0.026000,
-2.710800e-04,0.026000,
-2.710600e-04,0.026000,
-2.710400e-04,0.026000,
-2.710200e-04,0.026000,
-2.710000e-04,0.026000,
-2.709800e-04,0.026000,
-2.709600e-04,0.026000,
-2.709400e-04,0.026000,
-2.709200e-04,0.026000,
-2.709000e-04,0.026000,
-2.708800e-04,0.026000,
-2.708600e-04,0.026000,
-2.708400e-04,0.026000,
-2.708200e-04,0.026000,
-2.708000e-04,0.026000,
-2.707800e-04,0.026000,
-2.707600e-04,0.026000,
-2.707400e-04,0.026000,
-2.707200e-04,0.026000,
-2.707000e-04,0.026000,
-2.706800e-04,0.026000,
-2.706600e-04,0.026000,
-2.706400e-04,0.026000,
-2.706200e-04,0.026000,
-2.706000e-04,0.026000,
-2.705800e-04,0.026000,
-2.705600e-04,0.026000,
-2.705400e-04,0.026000,
-2.705200e-04,0.026000,
-2.705000e-04,0.026000,
-2.704800e-04,0.026000,
-2.704600e-04,0.026000,
-2.704400e-04,0.026000,
-2.704200e-04,0.026000,
-2.704000e-04,0.026000,
-2.703800e-04,0.026000,
-2.703600e-04,0.026000,
-2.703400e-04,0.026000,
-2.703200e-04,0.026000,
-2.703000e-04,0.026000,
-2.702800e-04,0.026000,
-2.702600e-04,0.026000,
-2.702400e-04,0.026000,
-2.702200e-04,0.026000,
-2.702000e-04,0.026000,
-2.701800e-04,0.026000,
-2.701600e-04,0.026000,
-2.701400e-04,0.026000,
-2.701200e-04,0.026000,
-2.701000e-04,0.026000,
-2.700800e-04,0.026000,
-2.700600e-04,0.026000,
-2.700400e-04,0.026000,
-2.700200e-04,0.026000,
-2.700000e-04,0.026000,
-2.699800e-04,0.026000,
-2.699600e-04,0.026000,
-2.699400e-04,0.026000,
-2.699200e-04,0.026000,
-2.699000e-04,0.026000,
-2.698800e-04,0.026000,
-2.698600e-04,0.026000,
-2.698400e-04,0.026000,
-2.698200e-04,0.026000,
-2.698000e-04,0.026000,
-2.697800e-04,0.026000,
-2.697600e-04,0.026000,
-2.697400e-04,0.026000,
-2.697200e-04,0.026000,
-2.697000e-04,0.026000,
-2.696800e-04,0.026000,
-2.696600e-04,0.026000,
-2.696400e-04,0.026000,
-2.696200e-04,0.026000,
-2.696000e-04,0.026000,
-2.695800e-04,0.026000,
-2.695600e-04,0.026000,
-2.695400e-04,0.026000,
-2.695200e-04,0.026000,
-2.695000e-04,0.026000,
-2.694800e-04,0.026000,
-2.694600e-04,0.026000,
-2.694400e-04,0.026000,
-2.694200e-04,0.026000,
-2.694000e-04,0.026000,
-2.693800e-04,0.026000,
-2.693600e-04,0.026000,
-2.693400e-04,0.026000,
-2.693200e-04,0.026000,
-2.693000e-04,0.026000,
-2.692800e-04,0.026000,
-2.692600e-04,0.026000,
-2.692400e-04,0.026000,
-2.692200e-04,0.026000,
-2.692000e-04,0.026000,
-2.691800e-04,0.026000,
-2.691600e-04,0.026000,
-2.691400e-04,0.026000,
-2.691200e-04,0.026000,
-2.691000e-04,0.026000,
-2.690800e-04,0.026000,
-2.690600e-04,0.026000,
-2.690400e-04,0.026000,
-2.690200e-04,0.026000,
-2.690000e-04,0.028000,
-2.689800e-04,0.026000,
-2.689600e-04,0.034000,
-2.689400e-04,0.026000,
-2.689200e-04,0.026000,
-2.689000e-04,0.028000,
-2.688800e-04,0.024000,
-2.688600e-04,0.024000,
-2.688400e-04,0.026000,
-2.688200e-04,0.026000,
-2.688000e-04,0.026000,
-2.687800e-04,0.026000,
-2.687600e-04,0.026000,
-2.687400e-04,0.024000,
-2.687200e-04,0.026000,
-2.687000e-04,0.026000,
-2.686800e-04,0.026000,
-2.686600e-04,0.026000,
-2.686400e-04,0.026000,
-2.686200e-04,0.026000,
-2.686000e-04,0.026000,
-2.685800e-04,0.026000,
-2.685600e-04,0.026000,
-2.685400e-04,0.026000,
-2.685200e-04,0.026000,
-2.685000e-04,0.026000,
-2.684800e-04,0.026000,
-2.684600e-04,0.026000,
-2.684400e-04,0.026000,
-2.684200e-04,0.026000,
-2.684000e-04,0.026000,
-2.683800e-04,0.026000,
-2.683600e-04,0.026000,
-2.683400e-04,0.026000,
-2.683200e-04,0.026000,
-2.683000e-04,0.026000,
-2.682800e-04,0.026000,
-2.682600e-04,0.026000,
-2.682400e-04,0.026000,
-2.682200e-04,0.026000,
-2.682000e-04,0.026000,
-2.681800e-04,0.026000,
-2.681600e-04,0.026000,
-2.681400e-04,0.026000,
-2.681200e-04,0.026000,
-2.681000e-04,0.026000,
-2.680800e-04,0.026000,
-2.680600e-04,0.026000,
-2.680400e-04,0.026000,
-2.680200e-04,0.026000,
-2.680000e-04,0.026000,
-2.679800e-04,0.026000,
-2.679600e-04,0.026000,
-2.679400e-04,0.026000,
-2.679200e-04,0.026000,
-2.679000e-04,0.026000,
-2.678800e-04,0.026000,
-2.678600e-04,0.026000,
-2.678400e-04,0.026000,
-2.678200e-04,0.026000,
-2.678000e-04,0.026000,
-2.677800e-04,0.026000,
-2.677600e-04,0.026000,
-2.677400e-04,0.026000,
-2.677200e-04,0.026000,
-2.677000e-04,0.026000,
-2.676800e-04,0.026000,
-2.676600e-04,0.026000,
-2.676400e-04,0.026000,
-2.676200e-04,0.026000,
-2.676000e-04,0.026000,
-2.675800e-04,0.026000,
-2.675600e-04,0.026000,
-2.675400e-04,0.026000,
-2.675200e-04,0.026000,
-2.675000e-04,0.026000,
-2.674800e-04,0.026000,
-2.674600e-04,0.026000,
-2.674400e-04,0.026000,
-2.674200e-04,0.026000,
-2.674000e-04,0.026000,
-2.673800e-04,0.026000,
-2.673600e-04,0.026000,
-2.673400e-04,0.026000,
-2.673200e-04,0.026000,
-2.673000e-04,0.026000,
-2.672800e-04,0.026000,
-2.672600e-04,0.026000,
-2.672400e-04,0.026000,
-2.672200e-04,0.026000,
-2.672000e-04,0.026000,
-2.671800e-04,0.026000,
-2.671600e-04,0.026000,
-2.671400e-04,0.026000,
-2.671200e-04,0.026000,
-2.671000e-04,0.026000,
-2.670800e-04,0.026000,
-2.670600e-04,0.026000,
-2.670400e-04,0.026000,
-2.670200e-04,0.026000,
-2.670000e-04,0.026000,
-2.669800e-04,0.026000,
-2.669600e-04,0.026000,
-2.669400e-04,0.026000,
-2.669200e-04,0.026000,
-2.669000e-04,0.026000,
-2.668800e-04,0.026000,
-2.668600e-04,0.026000,
-2.668400e-04,0.026000,
-2.668200e-04,0.026000,
-2.668000e-04,0.026000,
-2.667800e-04,0.026000,
-2.667600e-04,0.026000,
-2.667400e-04,0.026000,
-2.667200e-04,0.026000,
-2.667000e-04,0.026000,
-2.666800e-04,0.026000,
-2.666600e-04,0.026000,
-2.666400e-04,0.026000,
-2.666200e-04,0.026000,
-2.666000e-04,0.026000,
-2.665800e-04,0.026000,
-2.665600e-04,0.026000,
-2.665400e-04,0.026000,
-2.665200e-04,0.026000,
-2.665000e-04,0.026000,
-2.664800e-04,0.026000,
-2.664600e-04,0.026000,
-2.664400e-04,0.026000,
-2.664200e-04,0.026000,
-2.664000e-04,0.026000,
-2.663800e-04,0.026000,
-2.663600e-04,0.026000,
-2.663400e-04,0.026000,
-2.663200e-04,0.026000,
-2.663000e-04,0.026000,
-2.662800e-04,0.026000,
-2.662600e-04,0.026000,
-2.662400e-04,0.026000,
-2.662200e-04,0.026000,
-2.662000e-04,0.026000,
-2.661800e-04,0.026000,
-2.661600e-04,0.026000,
-2.661400e-04,0.026000,
-2.661200e-04,0.026000,
-2.661000e-04,0.026000,
-2.660800e-04,0.026000,
-2.660600e-04,0.026000,
-2.660400e-04,0.028000,
-2.660200e-04,0.026000,
-2.660000e-04,0.028000,
-2.659800e-04,0.026000,
-2.659600e-04,0.028000,
-2.659400e-04,0.028000,
-2.659200e-04,0.028000,
-2.659000e-04,0.026000,
-2.658800e-04,0.026000,
-2.658600e-04,0.028000,
-2.658400e-04,0.028000,
-2.658200e-04,0.026000,
-2.658000e-04,0.026000,
-2.657800e-04,0.026000,
-2.657600e-04,0.028000,
-2.657400e-04,0.026000,
-2.657200e-04,0.026000,
-2.657000e-04,0.028000,
-2.656800e-04,0.028000,
-2.656600e-04,0.028000,
-2.656400e-04,0.028000,
-2.656200e-04,0.028000,
-2.656000e-04,0.026000,
-2.655800e-04,0.028000,
-2.655600e-04,0.028000,
-2.655400e-04,0.026000,
-2.655200e-04,0.028000,
-2.655000e-04,0.028000,
-2.654800e-04,0.028000,
-2.654600e-04,0.026000,
-2.654400e-04,0.028000,
-2.654200e-04,0.026000,
-2.654000e-04,0.026000,
-2.653800e-04,0.028000,
-2.653600e-04,0.028000,
-2.653400e-04,0.028000,
-2.653200e-04,0.028000,
-2.653000e-04,0.026000,
-2.652800e-04,0.026000,
-2.652600e-04,0.028000,
-2.652400e-04,0.028000,
-2.652200e-04,0.026000,
-2.652000e-04,0.026000,
-2.651800e-04,0.026000,
-2.651600e-04,0.028000,
-2.651400e-04,0.028000,
-2.651200e-04,0.028000,
-2.651000e-04,0.028000,
-2.650800e-04,0.028000,
-2.650600e-04,0.026000,
-2.650400e-04,0.026000,
-2.650200e-04,0.028000,
-2.650000e-04,0.028000,
-2.649800e-04,0.028000,
-2.649600e-04,0.028000,
-2.649400e-04,0.026000,
-2.649200e-04,0.028000,
-2.649000e-04,0.028000,
-2.648800e-04,0.028000,
-2.648600e-04,0.028000,
-2.648400e-04,0.026000,
-2.648200e-04,0.028000,
-2.648000e-04,0.028000,
-2.647800e-04,0.028000,
-2.647600e-04,0.028000,
-2.647400e-04,0.028000,
-2.647200e-04,0.028000,
-2.647000e-04,0.028000,
-2.646800e-04,0.028000,
-2.646600e-04,0.028000,
-2.646400e-04,0.028000,
-2.646200e-04,0.028000,
-2.646000e-04,0.028000,
-2.645800e-04,0.026000,
-2.645600e-04,0.028000,
-2.645400e-04,0.028000,
-2.645200e-04,0.028000,
-2.645000e-04,0.028000,
-2.644800e-04,0.028000,
-2.644600e-04,0.028000,
-2.644400e-04,0.028000,
-2.644200e-04,0.028000,
-2.644000e-04,0.028000,
-2.643800e-04,0.028000,
-2.643600e-04,0.028000,
-2.643400e-04,0.028000,
-2.643200e-04,0.028000,
-2.643000e-04,0.028000,
-2.642800e-04,0.028000,
-2.642600e-04,0.028000,
-2.642400e-04,0.028000,
-2.642200e-04,0.028000,
-2.642000e-04,0.028000,
-2.641800e-04,0.028000,
-2.641600e-04,0.028000,
-2.641400e-04,0.028000,
-2.641200e-04,0.028000,
-2.641000e-04,0.028000,
-2.640800e-04,0.028000,
-2.640600e-04,0.028000,
-2.640400e-04,0.028000,
-2.640200e-04,0.028000,
-2.640000e-04,0.028000,
-2.639800e-04,0.028000,
-2.639600e-04,0.028000,
-2.639400e-04,0.028000,
-2.639200e-04,0.028000,
-2.639000e-04,0.028000,
-2.638800e-04,0.028000,
-2.638600e-04,0.028000,
-2.638400e-04,0.028000,
-2.638200e-04,0.028000,
-2.638000e-04,0.028000,
-2.637800e-04,0.028000,
-2.637600e-04,0.028000,
-2.637400e-04,0.028000,
-2.637200e-04,0.028000,
-2.637000e-04,0.028000,
-2.636800e-04,0.028000,
-2.636600e-04,0.028000,
-2.636400e-04,0.028000,
-2.636200e-04,0.028000,
-2.636000e-04,0.028000,
-2.635800e-04,0.028000,
-2.635600e-04,0.028000,
-2.635400e-04,0.028000,
-2.635200e-04,0.028000,
-2.635000e-04,0.028000,
-2.634800e-04,0.028000,
-2.634600e-04,0.028000,
-2.634400e-04,0.028000,
-2.634200e-04,0.028000,
-2.634000e-04,0.028000,
-2.633800e-04,0.028000,
-2.633600e-04,0.028000,
-2.633400e-04,0.028000,
-2.633200e-04,0.028000,
-2.633000e-04,0.028000,
-2.632800e-04,0.028000,
-2.632600e-04,0.028000,
-2.632400e-04,0.028000,
-2.632200e-04,0.028000,
-2.632000e-04,0.028000,
-2.631800e-04,0.028000,
-2.631600e-04,0.028000,
-2.631400e-04,0.028000,
-2.631200e-04,0.028000,
-2.631000e-04,0.028000,
-2.630800e-04,0.028000,
-2.630600e-04,0.028000,
-2.630400e-04,0.028000,
